"Tape_Media_ID"	"Media_ID"	"Mainheading"	"Subheading"
"ZA233_07_02"	"ZA233_07_02_0419"	"Rückkehr und Leben in Warschau"	"NULL"
"ZA233_07_02"	"ZA233_07_02_0426"	"NULL"	"Wohngemeinschaft"
"ZA233_07_02"	"ZA233_07_02_0441"	"NULL"	"Bewerbung im Ministerium für Kommunalwirtschaft"
"ZA233_07_02"	"ZA233_07_02_0449"	"NULL"	"Neue Arbeitsstelle mit Hilfe des ehemaligen Arbeitgebers"
"ZA233_07_02"	"ZA233_07_02_0455"	"NULL"	"Unterkunft im Hotel"
"ZA233_07_02"	"ZA233_07_02_0466"	"NULL"	"Wohnungszuweisung im Jahr 1960"
"ZA233_07_02"	"ZA233_07_02_0478"	"NULL"	"Erste Heirat"
"ZA233_07_02"	"ZA233_07_02_0479"	"NULL"	"Scheidung"
"ZA233_07_02"	"ZA233_07_02_0488"	"NULL"	"Geburt der Tochter im Jahr 1976"
"ZA233_07_02"	"ZA233_07_02_0492"	"NULL"	"Umzug in ein neues Wohnhaus"
"ZA233_07_02"	"ZA233_07_02_0498"	"NULL"	"Rückkehr in die alte Wohnung / Erneute Scheidung"
"ZA233_07_02"	"ZA233_07_02_0500"	"NULL"	"Emigration der zweiten Ehefrau mit der Tochter in die Vereinigten Staaten"
"ZA233_07_03"	"ZA233_07_03_0001"	"NULL"	"Heirat der Tochter und Tod des Ehemannes"
"ZA233_07_03"	"ZA233_07_03_0003"	"NULL"	"Erinnerungen an das Arbeitsleben"
"ZA233_07_03"	"ZA233_07_03_0059"	"NULL"	"Ausreiseschwierigkeiten duch frührere Zugehörigkeit zur amerikanischen Armee"
"ZA233_07_03"	"ZA233_07_03_0079"	"NULL"	"Rente und Erinnerungen an die politische Situation"
"ZA233_07_03"	"ZA233_07_03_0115"	"Rückblende in die Vorkriegszeit"	"NULL"
"ZA233_07_03"	"ZA233_07_03_0118"	"NULL"	"Familiengeschichte und Erinnerungen an die Kindheit"
"ZA233_07_03"	"ZA233_07_03_0316"	"NULL"	"Klassenausflug zum Grafen nach Czerna"
"ZA233_07_03"	"ZA233_07_03_0341"	"NULL"	"Sommerferien in der Kindheit"
"ZA233_07_03"	"ZA233_07_03_0461"	"NULL"	"Tod der Mutter und Beerdigung"
"ZA233_07_03"	"ZA233_07_03_0485"	"NULL"	"Beziehung zur Schwester"
"ZA233_07_03"	"ZA233_07_03_0500"	"NULL"	"Besuch der Übungsschule"
"ZA233_07_03"	"ZA233_07_03_0534"	"NULL"	"Die schönsten Kindheitserinnerungen"
"ZA233_07_04"	"ZA233_07_04_0008"	"NULL"	"Wohnen und Leben in Warschau, Malkinia und Lowitsch"
"ZA233_07_04"	"ZA233_07_04_0208"	"Rückblende an den Kriegszeit"	"NULL"
"ZA233_07_04"	"ZA233_07_04_0246"	"NULL"	"Inhaftierung des Vaters in Treblinka"
"ZA233_07_04"	"ZA233_07_04_0296"	"NULL"	"Erlebnisse nach der ersten Verschleppung"
"ZA233_07_04"	"ZA233_07_04_0376"	"NULL"	"Transport nach Lothringen"
"ZA233_07_04"	"ZA233_07_04_0399"	"NULL"	"Erinnerungen an weitere Transporte"
"ZA233_07_04"	"ZA233_07_04_0424"	"NULL"	"Ankunft und Zwangsarbeit in Lothringen"
"ZA233_07_05"	"ZA233_07_05_0253"	"NULL"	"Erinnerungen an die Flucht aus Lothringen"
"ZA233_07_05"	"ZA233_07_05_0400"	"NULL"	"Die Zeit in Warschau nach der Flucht aus Lothringen"
"ZA233_07_05"	"ZA233_07_05_0484"	"NULL"	"Fortzug aus Warschau und Anschluss an die Bauernbataillone"
"ZA233_07_06"	"ZA233_07_06_0001"	"NULL"	"Gefangenentransport und anschließende Zwangsarbeit"
"ZA233_07_06"	"ZA233_07_06_0079"	"NULL"	"Haftbedingungen während der Gefängnisstrafe in Stettin"
"ZA233_07_06"	"ZA233_07_06_0088"	"NULL"	"Rückkehr zur Zwangsarbeit auf dem Land"
"ZA233_07_06"	"ZA233_07_06_0256"	"NULL"	"Abtransport zur Zwangsarbeit in der Kohlengrube"
"ZA233_07_06"	"ZA233_07_06_0296"	"NULL"	"Erlebinisse und Bedingungen unter Tage"
"ZA233_07_06"	"ZA233_07_06_0355"	"NULL"	"Tagesablauf in der Kohlengrube"
"ZA233_07_06"	"ZA233_07_06_0397"	"NULL"	"Freizeitgestaltung während der Dienstzeit in der amerikanischen Armee"
"ZA233_07_06"	"ZA233_07_06_0416"	"NULL"	"Plan zur Flucht aus dem Kohlebergwerk"
"ZA233_07_06"	"ZA233_07_06_0494"	"NULL"	"Abfindungszahlungen für die Zwangsarbeit"
"ZA233_07_06"	"ZA233_07_06_0510"	"NULL"	"Schlderungen vom Gefangenentransport aus Kattowitz"
"ZA233_07_06"	"ZA233_07_06_0557"	"NULL"	"Wiederkehr zum Kohlebergwerk und erneute Zwangsarbeit"
"ZA233_07_06"	"ZA233_07_06_0567"	"NULL"	"Zwangsarbeit / Rangieren von Waggons"
"ZA233_07_07"	"ZA233_07_07_0041"	"NULL"	"Sabotage unter Tage"
"ZA233_07_07"	"ZA233_07_07_0058"	"NULL"	"Erinnerungen aus der Zeit als Rangierarbeiter in der Kohlengrube"
"ZA233_07_07"	"ZA233_07_07_0204"	"NULL"	"Opfer bei der Bombardierung des Kohlebergwerks"
"ZA233_07_07"	"ZA233_07_07_0225"	"NULL"	"Arbeitsunfälle"
"ZA233_07_07"	"ZA233_07_07_0281"	"NULL"	"Möglichkeiten der ärztlichen Versorgung"
"ZA233_07_07"	"ZA233_07_07_0295"	"NULL"	"Freizeitgestalltung unter Zwangsarbeitern"
"ZA233_07_07"	"ZA233_07_07_0312"	"NULL"	"Vergällter Spiritus / Dem Tod entkommen"
"ZA233_07_07"	"ZA233_07_07_0342"	"Erinnerungen an die Nachkriegszeit"	"NULL"
"ZA233_07_07"	"ZA233_07_07_0351"	"NULL"	"Schwierigkeiten in der Polnischen Volksrepublik"
"ZA233_07_07"	"ZA233_07_07_0363"	"NULL"	"Möglichkeit der Kontaktaufnahme zu Organisationen und Zwangsarbeitern"
"ZA233_07_07"	"ZA233_07_07_0387"	"NULL"	"Entschädigungsansprüche"
"ZA233_07_07"	"ZA233_07_07_0398"	"NULL"	"Höhe der geleisteten Entschädigung"
"ZA233_07_07"	"ZA233_07_07_0415"	"NULL"	"Schlimmste Kriegserinnerungen"
"ZA233_07_07"	"ZA233_07_07_0422"	"NULL"	"Gute Kriegserinnerungen"
"ZA251_03_01"	"ZA251_03_01_0001"	"1. Kindheit"	"NULL"
"ZA251_03_01"	"ZA251_03_01_0005"	"NULL"	"Wohnhaus in Lodz"
"ZA251_03_01"	"ZA251_03_01_0020"	"NULL"	"Kindergarten"
"ZA251_03_01"	"ZA251_03_01_0036"	"NULL"	"Volksschule"
"ZA251_03_01"	"ZA251_03_01_0060"	"NULL"	"Erste Zeichen von Antisemitismus in Lodz"
"ZA251_03_01"	"ZA251_03_01_0079"	"NULL"	"Gymnasium"
"ZA251_03_01"	"ZA251_03_01_0094"	"Kriegsausbruch 1939"	"NULL"
"ZA251_03_01"	"ZA251_03_01_0099"	"NULL"	"Flüchtlingshilfe"
"ZA251_03_01"	"ZA251_03_01_0133"	"NULL"	"Verhaftungen und Aussiedlungen in Lodz"
"ZA251_03_01"	"ZA251_03_01_0137"	"Das Ghetto in Lodz"	"NULL"
"ZA251_03_01"	"ZA251_03_01_0143"	"NULL"	"Umsiedlungen ins Ghetto"
"ZA251_03_01"	"ZA251_03_01_0157"	"NULL"	"Abriegelung des Ghettos"
"ZA251_03_01"	"ZA251_03_01_0184"	"Besatzungspolitik gegenüber Polen"	"NULL"
"ZA251_03_01"	"ZA251_03_01_0185"	"NULL"	"Aussiedlungen ins Generalgouvernement"
"ZA251_03_01"	"ZA251_03_01_0206"	"NULL"	"Behandlung der Kirche und der Bevölkerung"
"ZA251_03_01"	"ZA251_03_01_0223"	"NULL"	"Deportationen zur Zwangsarbeit"
"ZA251_03_01"	"ZA251_03_01_0229"	"Arbeit in Lodz"	"Schneiderei"
"ZA251_03_01"	"ZA251_03_01_0241"	"NULL"	"Deportation und Schicksal der Schwester"
"ZA251_03_01"	"ZA251_03_01_0286"	"NULL"	"Deportation und Schicksal des Bruders"
"ZA251_03_01"	"ZA251_03_01_0301"	"NULL"	"Andere Deportationen"
"ZA251_03_01"	"ZA251_03_01_0328"	"Kontakte ins Ghetto"	"NULL"
"ZA251_03_01"	"ZA251_03_01_0329"	"NULL"	"Briefwechsel mit Teusia Nussbaum"
"ZA251_03_01"	"ZA251_03_01_0366"	"NULL"	"Deportation von Familie Nussbaum"
"ZA251_03_01"	"ZA251_03_01_0389"	"Untergrundorganisation I"	"Nachrichten über Konzentrationslager"
"ZA251_03_01"	"ZA251_03_01_0398"	"NULL"	"Kurier für die Untergrundpresse"
"ZA251_03_01"	"ZA251_03_01_0411"	"NULL"	"Verhaftung I"
"ZA251_03_01"	"ZA251_03_01_0415"	"Auschwitz I"	"Deportation I"
"ZA251_03_01"	"ZA251_03_01_0417"	"NULL"	"Beschreibung des Lagers"
"ZA251_03_01"	"ZA251_03_01_0431"	"NULL"	"Erste Tage im KZ"
"ZA251_03_01"	"ZA251_03_01_0445"	"NULL"	"Eintätowieren der Nummer"
"ZA251_03_01"	"ZA251_03_01_0449"	"NULL"	"\Sauna\"""""
"ZA251_03_01"	"ZA251_03_01_0455"	"NULL"	"Kleidung"
"ZA251_03_01"	"ZA251_03_01_0469"	"NULL"	"Kennzeichnung der Häftlinge"
"ZA251_03_01"	"ZA251_03_01_0479"	"NULL"	"Block 33, Lager A"
"ZA251_03_01"	"ZA251_03_01_0503"	"NULL"	"Appell- Recht aufs Leben"
"ZA251_03_01"	"ZA251_03_01_0512"	"NULL"	"Lager B"
"ZA251_03_01"	"ZA251_03_01_0514"	"NULL"	"Weihnachten"
"ZA251_03_01"	"ZA251_03_01_0517"	"NULL"	"Tod der Mutter einer Freundin"
"ZA251_03_01"	"ZA251_03_01_0557"	"NULL"	"Schicksal einer Freundin"
"ZA251_03_01"	"ZA251_03_01_0586"	"NULL"	"Nahrung"
"ZA251_03_01"	"ZA251_03_01_0607"	"NULL"	"Hygiene"
"ZA251_03_01"	"ZA251_03_01_0623"	"NULL"	"Krätzebehandlung"
"ZA251_03_01"	"ZA251_03_01_0627"	"NULL"	"Arbeit in der Pflanzenzuchtversuchsstation"
"ZA251_03_01"	"ZA251_03_01_0650"	"NULL"	"Neue Häftlinge aus dem Warschauer Aufstand"
"ZA251_03_01"	"ZA251_03_01_0659"	"NULL"	"Entlausungsaktionen"
"ZA251_03_01"	"ZA251_03_01_0674"	"NULL"	"Dr. Josef Mengele"
"ZA251_03_01"	"ZA251_03_01_0689"	"NULL"	"Vorbereitungen zum Weitertransport"
"ZA251_03_01"	"ZA251_03_01_0719"	"NULL"	"Wanzen"
"ZA251_03_01"	"ZA251_03_01_0729"	"Ravensbrück"	"Ankunft"
"ZA251_03_01"	"ZA251_03_01_0748"	"NULL"	"Auschwitz und Ravensbrück im Vergleich I"
"ZA251_03_01"	"ZA251_03_01_0767"	"NULL"	"\Kaninchen\""-Experimente"""
"ZA251_03_01"	"ZA251_03_01_0771"	"Zwangsarbeit in Helmbrechts I"	"Weitertransport nach Helmbrechts"
"ZA251_03_01"	"ZA251_03_01_0777"	"NULL"	"Helmbrechts. Bedingungen im Lager"
"ZA251_03_01"	"ZA251_03_01_0788"	"NULL"	"Arbeitszuteilung"
"ZA251_03_02"	"ZA251_03_02_0001"	"NULL"	"Briefe"
"ZA251_03_02"	"ZA251_03_02_0006"	"NULL"	"Gedicht von Krystyna Żywulska"
"ZA251_03_02"	"ZA251_03_02_0039"	"NULL"	"Behandlung im Lager"
"ZA251_03_02"	"ZA251_03_02_0048"	"NULL"	"\Sabotage\"""""
"ZA251_03_02"	"ZA251_03_02_0061"	"NULL"	"Jüdische Zwangsarbeiterinnen"
"ZA251_03_02"	"ZA251_03_02_0068"	"NULL"	"Andenken aus dem Lager und gegenseitige Unterstützung"
"ZA251_03_02"	"ZA251_03_02_0145"	"Kriegsende"	"Todesmarsch"
"ZA251_03_02"	"ZA251_03_02_0187"	"NULL"	"Kommandant Dörr"
"ZA251_03_02"	"ZA251_03_02_0232"	"NULL"	"Im Lager Zwodau"
"ZA251_03_02"	"ZA251_03_02_0235"	"NULL"	"Tod Hitlers"
"ZA251_03_02"	"ZA251_03_02_0238"	"NULL"	"Auflösung und Beseitigung des Lagers Zwodau"
"ZA251_03_02"	"ZA251_03_02_0252"	"NULL"	"Befreiung durch Amerikaner"
"ZA251_03_02"	"ZA251_03_02_0270"	"NULL"	"Flucht zweier Häftlinge aus dem Lager"
"ZA251_03_02"	"ZA251_03_02_0276"	"NULL"	"Behandlung durch Amerikaner"
"ZA251_03_02"	"ZA251_03_02_0304"	"Rückkehr nach Hause"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0306"	"NULL"	"Transport durch Tschechien"
"ZA251_03_02"	"ZA251_03_02_0320"	"NULL"	"Ankunft in Polen"
"ZA251_03_02"	"ZA251_03_02_0364"	"NULL"	"Ankunft in Lodz"
"ZA251_03_02"	"ZA251_03_02_0370"	"Bilder und Briefe"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0379"	"Leben vor dem Krieg"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0383"	"NULL"	"Eltern"
"ZA251_03_02"	"ZA251_03_02_0394"	"NULL"	"Wohnung"
"ZA251_03_02"	"ZA251_03_02_0407"	"NULL"	"Geschenke"
"ZA251_03_02"	"ZA251_03_02_0424"	"NULL"	"Ferien"
"ZA251_03_02"	"ZA251_03_02_0436"	"NULL"	"Essen"
"ZA251_03_02"	"ZA251_03_02_0442"	"NULL"	"Schulzeit vor und während des Krieges"
"ZA251_03_02"	"ZA251_03_02_0462"	"Untergrundorganisation II"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0466"	"NULL"	"Familie Biedermann"
"ZA251_03_02"	"ZA251_03_02_0471"	"NULL"	"Kontaktpersonen"
"ZA251_03_02"	"ZA251_03_02_0477"	"NULL"	"Verhaftung II"
"ZA251_03_02"	"ZA251_03_02_0482"	"NULL"	"Gefängnis in der Gdańska-Straße"
"ZA251_03_02"	"ZA251_03_02_0504"	"Auschwitz II"	"Deportation III"
"ZA251_03_02"	"ZA251_03_02_0541"	"NULL"	"Ankunft"
"ZA251_03_02"	"ZA251_03_02_0554"	"NULL"	"Tauschhandel"
"ZA251_03_02"	"ZA251_03_02_0599"	"NULL"	"Hierarchie im Lager"
"ZA251_03_02"	"ZA251_03_02_0605"	"NULL"	"Jadwiga Chmiela"
"ZA251_03_02"	"ZA251_03_02_0632"	"Beziehungen zwischen den Häftlingen"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0653"	"NULL"	"Lagerälteste Kätchen"
"ZA251_03_02"	"ZA251_03_02_0671"	"Die schlimmsten Erlebnisse"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0683"	"Auschwitz und Ravensbrück im Vergleich II"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0700"	"NULL"	"Jüdinnen im KZ-Auschwitz"
"ZA251_03_02"	"ZA251_03_02_0714"	"NULL"	"Andere Häftlinge im KZ- Ravensbrück"
"ZA251_03_02"	"ZA251_03_02_0725"	"Zwangsarbeit in Helmbrechts II"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0737"	"NULL"	"Kontakt zu Deutschen"
"ZA251_03_02"	"ZA251_03_02_0748"	"NULL"	"Stadt Helmbrechts"
"ZA251_03_02"	"ZA251_03_02_0762"	"NULL"	"Freundschaften"
"ZA251_03_02"	"ZA251_03_02_0777"	"Nachkriegsleben in Lodz"	"NULL"
"ZA251_03_02"	"ZA251_03_02_0780"	"NULL"	"Familienleben"
"ZA251_03_02"	"ZA251_03_02_0801"	"NULL"	"Berufstätigkeit"
"ZA251_03_02"	"ZA251_03_02_0817"	"NULL"	"Ehemann"
"ZA251_03_03"	"ZA251_03_03_0001"	"NULL"	"Familienfotos"
"ZA251_03_03"	"ZA251_03_03_0002"	"NULL"	"Treffen der Lagerkameradinnen"
"ZA251_03_03"	"ZA251_03_03_0020"	"Entschädigung"	"NULL"
"ZA251_03_03"	"ZA251_03_03_0032"	"Deutsche und deutsche Sprache"	"NULL"
"ZA251_03_03"	"ZA251_03_03_0055"	"Häftlingsnummer"	"NULL"
"ZA253_03_01"	"ZA253_03_01_0001"	"Familiengeschichte I"	"NULL"
"ZA253_03_01"	"ZA253_03_01_0004"	"NULL"	"Die damalige Stadt Bialystok I"
"ZA253_03_01"	"ZA253_03_01_0015"	"NULL"	"Geschichte des Vaters I"
"ZA253_03_01"	"ZA253_03_01_0018"	"NULL"	"Geschichte der Großmutter"
"ZA253_03_01"	"ZA253_03_01_0021"	"NULL"	"Zusammenwohnen in Bialystok"
"ZA253_03_01"	"ZA253_03_01_0033"	"NULL"	"Geschichte des Vaters II"
"ZA253_03_01"	"ZA253_03_01_0037"	"NULL"	"Geschichte der Mutter I"
"ZA253_03_01"	"ZA253_03_01_0045"	"NULL"	"Geschichte des Vaters III"
"ZA253_03_01"	"ZA253_03_01_0058"	"NULL"	"Geschichte der Mutter II"
"ZA253_03_01"	"ZA253_03_01_0062"	"NULL"	"Kennenlernen der Eltern"
"ZA253_03_01"	"ZA253_03_01_0068"	"NULL"	"Beziehung zu den Eltern"
"ZA253_03_01"	"ZA253_03_01_0069"	"NULL"	"Die damalige Stadt Bialystok II"
"ZA253_03_01"	"ZA253_03_01_0073"	"NULL"	"Geschichte des Vaters IV"
"ZA253_03_01"	"ZA253_03_01_0076"	"NULL"	"Kindheit"
"ZA253_03_01"	"ZA253_03_01_0116"	"Besatzung und Krieg in Bialystok I"	"NULL"
"ZA253_03_01"	"ZA253_03_01_0156"	"NULL"	"Mutter und Schwester im Ghetto"
"ZA253_03_01"	"ZA253_03_01_0169"	"NULL"	"Verhaftung des Vaters"
"ZA253_03_01"	"ZA253_03_01_0173"	"NULL"	"Versteck der Mutter und Schwester I"
"ZA253_03_01"	"ZA253_03_01_0181"	"NULL"	"Freilassung des Vaters"
"ZA253_03_01"	"ZA253_03_01_0182"	"NULL"	"Versteck der Mutter und Schwester II"
"ZA253_03_01"	"ZA253_03_01_0186"	"NULL"	"Beteiligung des Vaters an antideutschen Aktionen I"
"ZA253_03_01"	"ZA253_03_01_0195"	"NULL"	"Versteck der Mutter und Schwester III"
"ZA253_03_01"	"ZA253_03_01_0203"	"NULL"	"Verhaftung und Erschießung der Schwester"
"ZA253_03_01"	"ZA253_03_01_0220"	"NULL"	"Einrichtung eines Verstecks für die Mutter zu Hause"
"ZA253_03_01"	"ZA253_03_01_0231"	"Verhaftung durch die Gestapo I"	"NULL"
"ZA253_03_01"	"ZA253_03_01_0256"	"NULL"	"Beteiligung des Vaters an antideutschen Aktionen II"
"ZA253_03_01"	"ZA253_03_01_0270"	"NULL"	"In der Haft"
"ZA253_03_01"	"ZA253_03_01_0288"	"Im Jozef-Bem-Gefängnis I"	"NULL"
"ZA253_03_01"	"ZA253_03_01_0335"	"Im KZ-Ravensbrück I"	"Deportation ins Lager Ravensbrück"
"ZA253_03_01"	"ZA253_03_01_0345"	"NULL"	"Häftlinge im Lager"
"ZA253_03_01"	"ZA253_03_01_0356"	"NULL"	"Hunger im KZ"
"ZA253_03_01"	"ZA253_03_01_0361"	"NULL"	"Arbeit im Lager I"
"ZA253_03_01"	"ZA253_03_01_0369"	"NULL"	"Krankheiten und Hygiene"
"ZA253_03_01"	"ZA253_03_01_0378"	"NULL"	"Beziehungen unter den Häftlingen I"
"ZA253_03_01"	"ZA253_03_01_0396"	"NULL"	"Angstgefühl"
"ZA253_03_01"	"ZA253_03_01_0398"	"NULL"	"Kategorien der Häftlinge I"
"ZA253_03_01"	"ZA253_03_01_0404"	"NULL"	"Erkrankt im Lager"
"ZA253_03_01"	"ZA253_03_01_0407"	"NULL"	"Anmeldung zum Transport"
"ZA253_03_01"	"ZA253_03_01_0410"	"NULL"	"Verletzung im Lager"
"ZA253_03_01"	"ZA253_03_01_0414"	"Lager Helmbrechts I"	"Deportation ins Lager Helmbrechts"
"ZA253_03_01"	"ZA253_03_01_0423"	"NULL"	"Die ersten Tage im Lager"
"ZA253_03_01"	"ZA253_03_01_0431"	"NULL"	"Freundschaften unter den Häftlingen I"
"ZA253_03_01"	"ZA253_03_01_0434"	"NULL"	"Arbeit in der Munitionsfabrik I"
"ZA253_03_01"	"ZA253_03_01_0438"	"NULL"	"Beziehungen Einwohner-Häftlinge"
"ZA253_03_01"	"ZA253_03_01_0440"	"NULL"	"Arbeit in der Munitionsfabrik II"
"ZA253_03_01"	"ZA253_03_01_0441"	"NULL"	"Freundschaften unter den Häftlingen II"
"ZA253_03_01"	"ZA253_03_01_0461"	"NULL"	"Hygiene im Lager I"
"ZA253_03_01"	"ZA253_03_01_0465"	"NULL"	"Freundschaften unter den Häftlingen III"
"ZA253_03_01"	"ZA253_03_01_0469"	"NULL"	"Hunger"
"ZA253_03_01"	"ZA253_03_01_0480"	"NULL"	"Freie Zeit im Lager I"
"ZA253_03_01"	"ZA253_03_01_0496"	"NULL"	"Hygiene im Lager II"
"ZA253_03_01"	"ZA253_03_01_0501"	"NULL"	"Flucht der russischen Häftlingen"
"ZA253_03_01"	"ZA253_03_01_0528"	"NULL"	"Jüdische Häftlinge"
"ZA253_03_01"	"ZA253_03_01_0533"	"NULL"	"Schließung der Munitionsfabrik"
"ZA253_03_01"	"ZA253_03_01_0543"	"NULL"	"Todesmarsch"
"ZA253_03_01"	"ZA253_03_01_0555"	"Lager Falkenau-Zwodau"	"NULL"
"ZA253_03_01"	"ZA253_03_01_0565"	"Befreiung durch Amerikaner"	"NULL"
"ZA253_03_01"	"ZA253_03_01_0604"	"Rückkehr nach Bialystok I"	"NULL"
"ZA253_03_01"	"ZA253_03_01_0609"	"NULL"	"Sammelstelle in der Tschechoslowakei"
"ZA253_03_01"	"ZA253_03_01_0615"	"NULL"	"Rückkehr der Eltern nach Bialystok"
"ZA253_03_01"	"ZA253_03_01_0620"	"NULL"	"Fahrt durch die Tschechoslowakei"
"ZA253_03_01"	"ZA253_03_01_0645"	"NULL"	"Station Dresden I"
"ZA253_03_01"	"ZA253_03_01_0654"	"NULL"	"Fahrt nach Ostrow Wielkopolski"
"ZA253_03_01"	"ZA253_03_01_0667"	"NULL"	"Ankunft in Ostrow Wielkopolski"
"ZA253_03_01"	"ZA253_03_01_0675"	"NULL"	"Fahrt nach Warschau"
"ZA253_03_01"	"ZA253_03_01_0685"	"NULL"	"Ankunft in Warschau"
"ZA253_03_01"	"ZA253_03_01_0694"	"NULL"	"Übernachtung in Warschau"
"ZA253_03_01"	"ZA253_03_01_0707"	"NULL"	"Fahrt nach Bialystok"
"ZA253_03_01"	"ZA253_03_01_0726"	"NULL"	"Reminiszenz an die Fahrt nach Ostrow Wielkopolski"
"ZA253_03_01"	"ZA253_03_01_0734"	"NULL"	"Ankunft in Bialystok"
"ZA253_03_01"	"ZA253_03_01_0742"	"NULL"	"Fahrt nach Lodz"
"ZA253_03_01"	"ZA253_03_01_0751"	"Leben in Lodz"	"Wiedertreffen mit den Eltern"
"ZA253_03_01"	"ZA253_03_01_0758"	"NULL"	"Familienalltag"
"ZA253_03_01"	"ZA253_03_01_0778"	"NULL"	"Krankheit I"
"ZA253_03_01"	"ZA253_03_01_0793"	"NULL"	"Ausbildung"
"ZA253_03_01"	"ZA253_03_01_0798"	"NULL"	"Verhaftung des Vaters I"
"ZA253_03_01"	"ZA253_03_01_0802"	"NULL"	"Krankheit II"
"ZA253_03_01"	"ZA253_03_01_0804"	"NULL"	"Verhaftung des Vaters II"
"ZA253_03_01"	"ZA253_03_01_0810"	"NULL"	"Nach der Freilassung des Vaters"
"ZA253_03_01"	"ZA253_03_01_0823"	"NULL"	"Erster Ehemann"
"ZA253_03_01"	"ZA253_03_01_0838"	"NULL"	"Kulturelles Leben in Lodz"
"ZA253_03_01"	"ZA253_03_01_0856"	"NULL"	"Studienzeit"
"ZA253_03_01"	"ZA253_03_01_0875"	"NULL"	"Zweiter Ehemann I"
"ZA253_03_01"	"ZA253_03_01_0881"	"NULL"	"Verhaftung des Vaters durch den Sicherheitsdienst und Selbstmord des Vaters"
"ZA253_03_02"	"ZA253_03_02_0016"	"NULL"	"Exil der Mutter"
"ZA253_03_02"	"ZA253_03_02_0036"	"NULL"	"Zweiter Ehemann II"
"ZA253_03_02"	"ZA253_03_02_0039"	"NULL"	"Ende der Studienzeit"
"ZA253_03_02"	"ZA253_03_02_0042"	"NULL"	"Politik und Kunst im Sozialismus (50er)"
"ZA253_03_02"	"ZA253_03_02_0054"	"NULL"	"Zweiter Ehemann III"
"ZA253_03_02"	"ZA253_03_02_0060"	"NULL"	"Politik und Kunst im Sozialismus (50er) II"
"ZA253_03_02"	"ZA253_03_02_0066"	"NULL"	"Einstieg ins Berufsleben"
"ZA253_03_02"	"ZA253_03_02_0074"	"NULL"	"Gesellschaftliches Leben im Sozialismus"
"ZA253_03_02"	"ZA253_03_02_0082"	"NULL"	"Berufsleben I"
"ZA253_03_02"	"ZA253_03_02_0088"	"NULL"	"Dritter Ehemann I"
"ZA253_03_02"	"ZA253_03_02_0099"	"Leben in Warschau"	"Berufsleben II"
"ZA253_03_02"	"ZA253_03_02_0112"	"NULL"	"Tauwetter I"
"ZA253_03_02"	"ZA253_03_02_0119"	"NULL"	"Das Jahr 1968 I"
"ZA253_03_02"	"ZA253_03_02_0126"	"Exil in Westberlin I"	"Überlegungen über die Ausreise I"
"ZA253_03_02"	"ZA253_03_02_0135"	"NULL"	"Herkunft der Ehemänner"
"ZA253_03_02"	"ZA253_03_02_0140"	"NULL"	"Vorbereitung der Ausreise und Fahrt nach Berlin I"
"ZA253_03_02"	"ZA253_03_02_0173"	"NULL"	"Erste Tage in Berlin"
"ZA253_03_02"	"ZA253_03_02_0186"	"NULL"	"Berufsleben III"
"ZA253_03_02"	"ZA253_03_02_0195"	"NULL"	"Vorbereitung der Ausreise und Fahrt nach Berlin II"
"ZA253_03_02"	"ZA253_03_02_0200"	"NULL"	"Berufsleben IV"
"ZA253_03_02"	"ZA253_03_02_0253"	"NULL"	"Einleben in Berlin"
"ZA253_03_02"	"ZA253_03_02_0264"	"NULL"	"Gesellschaftliches Leben"
"ZA253_03_02"	"ZA253_03_02_0300"	"NULL"	"Besuch in Polen"
"ZA253_03_02"	"ZA253_03_02_0305"	"NULL"	"Engagement für polnische Bürger"
"ZA253_03_02"	"ZA253_03_02_0324"	"NULL"	"Trennung von dem dritten Ehemann"
"ZA253_03_02"	"ZA253_03_02_0331"	"NULL"	"Frührente"
"ZA253_03_02"	"ZA253_03_02_0338"	"NULL"	"Neue Partnerschaft"
"ZA253_03_02"	"ZA253_03_02_0365"	"NULL"	"Eigenes künstlerisches Leben"
"ZA253_03_02"	"ZA253_03_02_0384"	"NULL"	"Zusammenarbeit mit polnischen Zeitschriften"
"ZA253_03_02"	"ZA253_03_02_0397"	"NULL"	"Leiterin des Klubs der Katholischen Intelligenz"
"ZA253_03_02"	"ZA253_03_02_0423"	"NULL"	"Verleihung des Offizierskreuzes des Ordens Polonia Restituta"
"ZA253_03_02"	"ZA253_03_02_0429"	"NULL"	"Illustratorische und literarische Tätigkeit"
"ZA253_03_02"	"ZA253_03_02_0448"	"NULL"	"Reisen"
"ZA253_03_02"	"ZA253_03_02_0452"	"NULL"	"Erste Ausstellung in Polen"
"ZA253_03_02"	"ZA253_03_02_0484"	"Familiengeschichte II"	"Sprachen in der Familie"
"ZA253_03_02"	"ZA253_03_02_0500"	"NULL"	"Einstellung zur Religion I"
"ZA253_03_02"	"ZA253_03_02_0510"	"NULL"	"Verhältnis zur Schwester"
